File Name,File Size (bytes),Algorithm,Operation,Time (s)
pattern_100KB.bin,102400,RSA-2048,Encryption,0.00109100341796875
pattern_100KB.bin,102400,RSA-2048,Decryption,0.002393960952758789
pattern_100KB.bin,102400,RSA-2048,Encryption,8.511543273925781e-05
pattern_100KB.bin,102400,RSA-2048,Decryption,0.0009667873382568359
pattern_100KB.bin,102400,RSA-2048,Encryption,7.605552673339844e-05
pattern_100KB.bin,102400,RSA-2048,Decryption,0.0009610652923583984
pattern_100KB.bin,102400,RSA-2048,Encryption,8.177757263183594e-05
pattern_100KB.bin,102400,RSA-2048,Decryption,0.0010082721710205078
pattern_100KB.bin,102400,RSA-2048,Encryption,7.581710815429688e-05
pattern_100KB.bin,102400,RSA-2048,Decryption,0.0009579658508300781
pattern_100KB.bin,102400,RSA-2048,Encryption,7.319450378417969e-05
pattern_100KB.bin,102400,RSA-2048,Decryption,0.000988006591796875
pattern_100KB.bin,102400,RSA-2048,Encryption,7.390975952148438e-05
pattern_100KB.bin,102400,RSA-2048,Decryption,0.0009469985961914062
pattern_100KB.bin,102400,RSA-2048,Encryption,0.00016570091247558594
pattern_100KB.bin,102400,RSA-2048,Decryption,0.0009641647338867188
pattern_100KB.bin,102400,RSA-2048,Encryption,7.796287536621094e-05
pattern_100KB.bin,102400,RSA-2048,Decryption,0.0009958744049072266
pattern_100KB.bin,102400,RSA-2048,Encryption,8.106231689453125e-05
pattern_100KB.bin,102400,RSA-2048,Decryption,0.0009729862213134766
pattern_100KB.bin,102400,ECC-P256,Signing,0.006195068359375
pattern_100KB.bin,102400,ECC-P256,Verification,0.00015592575073242188
pattern_100KB.bin,102400,ECC-P256,Signing,7.200241088867188e-05
pattern_100KB.bin,102400,ECC-P256,Verification,0.0001430511474609375
pattern_100KB.bin,102400,ECC-P256,Signing,6.890296936035156e-05
pattern_100KB.bin,102400,ECC-P256,Verification,0.000141143798828125
pattern_100KB.bin,102400,ECC-P256,Signing,6.794929504394531e-05
pattern_100KB.bin,102400,ECC-P256,Verification,0.00015687942504882812
pattern_100KB.bin,102400,ECC-P256,Signing,7.224082946777344e-05
pattern_100KB.bin,102400,ECC-P256,Verification,0.0001480579376220703
pattern_100KB.bin,102400,ECC-P256,Signing,6.794929504394531e-05
pattern_100KB.bin,102400,ECC-P256,Verification,0.00013899803161621094
pattern_100KB.bin,102400,ECC-P256,Signing,6.794929504394531e-05
pattern_100KB.bin,102400,ECC-P256,Verification,0.00013899803161621094
pattern_100KB.bin,102400,ECC-P256,Signing,7.295608520507812e-05
pattern_100KB.bin,102400,ECC-P256,Verification,0.00014209747314453125
pattern_100KB.bin,102400,ECC-P256,Signing,6.866455078125e-05
pattern_100KB.bin,102400,ECC-P256,Verification,0.00014090538024902344
pattern_100KB.bin,102400,ECC-P256,Signing,6.699562072753906e-05
pattern_100KB.bin,102400,ECC-P256,Verification,0.00013780593872070312
pattern_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.0030488967895507812
pattern_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.0027625560760498047
pattern_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.0025479793548583984
pattern_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.002878904342651367
pattern_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.0033299922943115234
pattern_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.003381967544555664
pattern_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.002552032470703125
pattern_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.0026769638061523438
pattern_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.0025510787963867188
pattern_100KB.bin,102400,Diffie-Hellman,Key Exchange,0.002547025680541992
pattern_10KB.bin,10240,RSA-2048,Encryption,0.00013494491577148438
pattern_10KB.bin,10240,RSA-2048,Decryption,0.0024008750915527344
pattern_10KB.bin,10240,RSA-2048,Encryption,8.916854858398438e-05
pattern_10KB.bin,10240,RSA-2048,Decryption,0.0009908676147460938
pattern_10KB.bin,10240,RSA-2048,Encryption,8.487701416015625e-05
pattern_10KB.bin,10240,RSA-2048,Decryption,0.000982046127319336
pattern_10KB.bin,10240,RSA-2048,Encryption,7.486343383789062e-05
pattern_10KB.bin,10240,RSA-2048,Decryption,0.0009491443634033203
pattern_10KB.bin,10240,RSA-2048,Encryption,7.295608520507812e-05
pattern_10KB.bin,10240,RSA-2048,Decryption,0.0009741783142089844
pattern_10KB.bin,10240,RSA-2048,Encryption,7.390975952148438e-05
pattern_10KB.bin,10240,RSA-2048,Decryption,0.0009946823120117188
pattern_10KB.bin,10240,RSA-2048,Encryption,7.605552673339844e-05
pattern_10KB.bin,10240,RSA-2048,Decryption,0.0010030269622802734
pattern_10KB.bin,10240,RSA-2048,Encryption,7.510185241699219e-05
pattern_10KB.bin,10240,RSA-2048,Decryption,0.001111745834350586
pattern_10KB.bin,10240,RSA-2048,Encryption,9.202957153320312e-05
pattern_10KB.bin,10240,RSA-2048,Decryption,0.00098419189453125
pattern_10KB.bin,10240,RSA-2048,Encryption,7.796287536621094e-05
pattern_10KB.bin,10240,RSA-2048,Decryption,0.0009489059448242188
pattern_10KB.bin,10240,ECC-P256,Signing,0.00011110305786132812
pattern_10KB.bin,10240,ECC-P256,Verification,0.00011205673217773438
pattern_10KB.bin,10240,ECC-P256,Signing,3.409385681152344e-05
pattern_10KB.bin,10240,ECC-P256,Verification,0.0001277923583984375
pattern_10KB.bin,10240,ECC-P256,Signing,3.2901763916015625e-05
pattern_10KB.bin,10240,ECC-P256,Verification,0.00010418891906738281
pattern_10KB.bin,10240,ECC-P256,Signing,3.170967102050781e-05
pattern_10KB.bin,10240,ECC-P256,Verification,0.00010204315185546875
pattern_10KB.bin,10240,ECC-P256,Signing,3.1948089599609375e-05
pattern_10KB.bin,10240,ECC-P256,Verification,0.00010395050048828125
pattern_10KB.bin,10240,ECC-P256,Signing,3.1948089599609375e-05
pattern_10KB.bin,10240,ECC-P256,Verification,0.00010204315185546875
pattern_10KB.bin,10240,ECC-P256,Signing,3.218650817871094e-05
pattern_10KB.bin,10240,ECC-P256,Verification,0.00010323524475097656
pattern_10KB.bin,10240,ECC-P256,Signing,3.0994415283203125e-05
pattern_10KB.bin,10240,ECC-P256,Verification,0.00010204315185546875
pattern_10KB.bin,10240,ECC-P256,Signing,3.0994415283203125e-05
pattern_10KB.bin,10240,ECC-P256,Verification,0.00010275840759277344
pattern_10KB.bin,10240,ECC-P256,Signing,3.0994415283203125e-05
pattern_10KB.bin,10240,ECC-P256,Verification,0.000102996826171875
pattern_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.0025038719177246094
pattern_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.0024919509887695312
pattern_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.0025129318237304688
pattern_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.0024728775024414062
pattern_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.0025649070739746094
pattern_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.002523183822631836
pattern_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.0026361942291259766
pattern_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.0025451183319091797
pattern_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.0025000572204589844
pattern_10KB.bin,10240,Diffie-Hellman,Key Exchange,0.0026330947875976562
pattern_1KB.bin,1024,RSA-2048,Encryption,0.00012493133544921875
pattern_1KB.bin,1024,RSA-2048,Decryption,0.002415180206298828
pattern_1KB.bin,1024,RSA-2048,Encryption,8.678436279296875e-05
pattern_1KB.bin,1024,RSA-2048,Decryption,0.00098419189453125
pattern_1KB.bin,1024,RSA-2048,Encryption,7.796287536621094e-05
pattern_1KB.bin,1024,RSA-2048,Decryption,0.0009791851043701172
pattern_1KB.bin,1024,RSA-2048,Encryption,7.605552673339844e-05
pattern_1KB.bin,1024,RSA-2048,Decryption,0.0009851455688476562
pattern_1KB.bin,1024,RSA-2048,Encryption,7.414817810058594e-05
pattern_1KB.bin,1024,RSA-2048,Decryption,0.0016088485717773438
pattern_1KB.bin,1024,RSA-2048,Encryption,9.608268737792969e-05
pattern_1KB.bin,1024,RSA-2048,Decryption,0.000988006591796875
pattern_1KB.bin,1024,RSA-2048,Encryption,7.915496826171875e-05
pattern_1KB.bin,1024,RSA-2048,Decryption,0.0009918212890625
pattern_1KB.bin,1024,RSA-2048,Encryption,7.557868957519531e-05
pattern_1KB.bin,1024,RSA-2048,Decryption,0.0009772777557373047
pattern_1KB.bin,1024,RSA-2048,Encryption,7.605552673339844e-05
pattern_1KB.bin,1024,RSA-2048,Decryption,0.0009801387786865234
pattern_1KB.bin,1024,RSA-2048,Encryption,7.510185241699219e-05
pattern_1KB.bin,1024,RSA-2048,Decryption,0.001035928726196289
pattern_1KB.bin,1024,ECC-P256,Signing,0.00010776519775390625
pattern_1KB.bin,1024,ECC-P256,Verification,0.00011920928955078125
pattern_1KB.bin,1024,ECC-P256,Signing,3.4809112548828125e-05
pattern_1KB.bin,1024,ECC-P256,Verification,0.0001049041748046875
pattern_1KB.bin,1024,ECC-P256,Signing,3.0994415283203125e-05
pattern_1KB.bin,1024,ECC-P256,Verification,0.00011420249938964844
pattern_1KB.bin,1024,ECC-P256,Signing,2.9802322387695312e-05
pattern_1KB.bin,1024,ECC-P256,Verification,0.00010395050048828125
pattern_1KB.bin,1024,ECC-P256,Signing,3.0279159545898438e-05
pattern_1KB.bin,1024,ECC-P256,Verification,0.00010204315185546875
pattern_1KB.bin,1024,ECC-P256,Signing,2.9325485229492188e-05
pattern_1KB.bin,1024,ECC-P256,Verification,0.00010180473327636719
pattern_1KB.bin,1024,ECC-P256,Signing,2.9325485229492188e-05
pattern_1KB.bin,1024,ECC-P256,Verification,0.0001010894775390625
pattern_1KB.bin,1024,ECC-P256,Signing,2.9087066650390625e-05
pattern_1KB.bin,1024,ECC-P256,Verification,0.0001010894775390625
pattern_1KB.bin,1024,ECC-P256,Signing,2.8848648071289062e-05
pattern_1KB.bin,1024,ECC-P256,Verification,0.00010204315185546875
pattern_1KB.bin,1024,ECC-P256,Signing,2.9087066650390625e-05
pattern_1KB.bin,1024,ECC-P256,Verification,0.00010085105895996094
pattern_1KB.bin,1024,Diffie-Hellman,Key Exchange,0.002499818801879883
pattern_1KB.bin,1024,Diffie-Hellman,Key Exchange,0.0024950504302978516
pattern_1KB.bin,1024,Diffie-Hellman,Key Exchange,0.0026750564575195312
pattern_1KB.bin,1024,Diffie-Hellman,Key Exchange,0.002473115921020508
pattern_1KB.bin,1024,Diffie-Hellman,Key Exchange,0.0024847984313964844
pattern_1KB.bin,1024,Diffie-Hellman,Key Exchange,0.002501249313354492
pattern_1KB.bin,1024,Diffie-Hellman,Key Exchange,0.002532958984375
pattern_1KB.bin,1024,Diffie-Hellman,Key Exchange,0.002485990524291992
pattern_1KB.bin,1024,Diffie-Hellman,Key Exchange,0.0026781558990478516
pattern_1KB.bin,1024,Diffie-Hellman,Key Exchange,0.002476930618286133
pattern_1MB.bin,1048576,RSA-2048,Encryption,0.00012302398681640625
pattern_1MB.bin,1048576,RSA-2048,Decryption,0.002410888671875
pattern_1MB.bin,1048576,RSA-2048,Encryption,8.511543273925781e-05
pattern_1MB.bin,1048576,RSA-2048,Decryption,0.0009758472442626953
pattern_1MB.bin,1048576,RSA-2048,Encryption,7.796287536621094e-05
pattern_1MB.bin,1048576,RSA-2048,Decryption,0.0009739398956298828
pattern_1MB.bin,1048576,RSA-2048,Encryption,7.605552673339844e-05
pattern_1MB.bin,1048576,RSA-2048,Decryption,0.0017938613891601562
pattern_1MB.bin,1048576,RSA-2048,Encryption,9.989738464355469e-05
pattern_1MB.bin,1048576,RSA-2048,Decryption,0.000982046127319336
pattern_1MB.bin,1048576,RSA-2048,Encryption,8.392333984375e-05
pattern_1MB.bin,1048576,RSA-2048,Decryption,0.0009763240814208984
pattern_1MB.bin,1048576,RSA-2048,Encryption,7.724761962890625e-05
pattern_1MB.bin,1048576,RSA-2048,Decryption,0.0009860992431640625
pattern_1MB.bin,1048576,RSA-2048,Encryption,7.724761962890625e-05
pattern_1MB.bin,1048576,RSA-2048,Decryption,0.0009729862213134766
pattern_1MB.bin,1048576,RSA-2048,Encryption,8.296966552734375e-05
pattern_1MB.bin,1048576,RSA-2048,Decryption,0.0009768009185791016
pattern_1MB.bin,1048576,RSA-2048,Encryption,7.605552673339844e-05
pattern_1MB.bin,1048576,RSA-2048,Decryption,0.0009720325469970703
pattern_1MB.bin,1048576,ECC-P256,Signing,0.0005307197570800781
pattern_1MB.bin,1048576,ECC-P256,Verification,0.0005319118499755859
pattern_1MB.bin,1048576,ECC-P256,Signing,0.00044417381286621094
pattern_1MB.bin,1048576,ECC-P256,Verification,0.0005183219909667969
pattern_1MB.bin,1048576,ECC-P256,Signing,0.0004432201385498047
pattern_1MB.bin,1048576,ECC-P256,Verification,0.000576019287109375
pattern_1MB.bin,1048576,ECC-P256,Signing,0.0004520416259765625
pattern_1MB.bin,1048576,ECC-P256,Verification,0.0005209445953369141
pattern_1MB.bin,1048576,ECC-P256,Signing,0.0004439353942871094
pattern_1MB.bin,1048576,ECC-P256,Verification,0.0005137920379638672
pattern_1MB.bin,1048576,ECC-P256,Signing,0.000453948974609375
pattern_1MB.bin,1048576,ECC-P256,Verification,0.0005292892456054688
pattern_1MB.bin,1048576,ECC-P256,Signing,0.00044274330139160156
pattern_1MB.bin,1048576,ECC-P256,Verification,0.000530242919921875
pattern_1MB.bin,1048576,ECC-P256,Signing,0.00055694580078125
pattern_1MB.bin,1048576,ECC-P256,Verification,0.0005428791046142578
pattern_1MB.bin,1048576,ECC-P256,Signing,0.0004417896270751953
pattern_1MB.bin,1048576,ECC-P256,Verification,0.0010569095611572266
pattern_1MB.bin,1048576,ECC-P256,Signing,0.0006070137023925781
pattern_1MB.bin,1048576,ECC-P256,Verification,0.0005660057067871094
pattern_1MB.bin,1048576,Diffie-Hellman,Key Exchange,0.002557039260864258
pattern_1MB.bin,1048576,Diffie-Hellman,Key Exchange,0.002568960189819336
pattern_1MB.bin,1048576,Diffie-Hellman,Key Exchange,0.0025610923767089844
pattern_1MB.bin,1048576,Diffie-Hellman,Key Exchange,0.0031778812408447266
pattern_1MB.bin,1048576,Diffie-Hellman,Key Exchange,0.002549886703491211
pattern_1MB.bin,1048576,Diffie-Hellman,Key Exchange,0.0025510787963867188
pattern_1MB.bin,1048576,Diffie-Hellman,Key Exchange,0.0025451183319091797
pattern_1MB.bin,1048576,Diffie-Hellman,Key Exchange,0.003198862075805664
pattern_1MB.bin,1048576,Diffie-Hellman,Key Exchange,0.0025811195373535156
pattern_1MB.bin,1048576,Diffie-Hellman,Key Exchange,0.002557992935180664
pattern_20KB.bin,20480,RSA-2048,Encryption,0.0001239776611328125
pattern_20KB.bin,20480,RSA-2048,Decryption,0.002446889877319336
pattern_20KB.bin,20480,RSA-2048,Encryption,8.440017700195312e-05
pattern_20KB.bin,20480,RSA-2048,Decryption,0.0009837150573730469
pattern_20KB.bin,20480,RSA-2048,Encryption,7.82012939453125e-05
pattern_20KB.bin,20480,RSA-2048,Decryption,0.0009808540344238281
pattern_20KB.bin,20480,RSA-2048,Encryption,9.131431579589844e-05
pattern_20KB.bin,20480,RSA-2048,Decryption,0.0009737014770507812
pattern_20KB.bin,20480,RSA-2048,Encryption,7.605552673339844e-05
pattern_20KB.bin,20480,RSA-2048,Decryption,0.0009889602661132812
pattern_20KB.bin,20480,RSA-2048,Encryption,7.605552673339844e-05
pattern_20KB.bin,20480,RSA-2048,Decryption,0.0016949176788330078
pattern_20KB.bin,20480,RSA-2048,Encryption,8.797645568847656e-05
pattern_20KB.bin,20480,RSA-2048,Decryption,0.0009810924530029297
pattern_20KB.bin,20480,RSA-2048,Encryption,7.605552673339844e-05
pattern_20KB.bin,20480,RSA-2048,Decryption,0.0009946823120117188
pattern_20KB.bin,20480,RSA-2048,Encryption,7.510185241699219e-05
pattern_20KB.bin,20480,RSA-2048,Decryption,0.0009720325469970703
pattern_20KB.bin,20480,RSA-2048,Encryption,7.390975952148438e-05
pattern_20KB.bin,20480,RSA-2048,Decryption,0.0010077953338623047
pattern_20KB.bin,20480,ECC-P256,Signing,0.0001251697540283203
pattern_20KB.bin,20480,ECC-P256,Verification,0.00011992454528808594
pattern_20KB.bin,20480,ECC-P256,Signing,4.601478576660156e-05
pattern_20KB.bin,20480,ECC-P256,Verification,0.00011277198791503906
pattern_20KB.bin,20480,ECC-P256,Signing,3.910064697265625e-05
pattern_20KB.bin,20480,ECC-P256,Verification,0.00011181831359863281
pattern_20KB.bin,20480,ECC-P256,Signing,3.814697265625e-05
pattern_20KB.bin,20480,ECC-P256,Verification,0.00011587142944335938
pattern_20KB.bin,20480,ECC-P256,Signing,3.695487976074219e-05
pattern_20KB.bin,20480,ECC-P256,Verification,0.00011110305786132812
pattern_20KB.bin,20480,ECC-P256,Signing,3.6716461181640625e-05
pattern_20KB.bin,20480,ECC-P256,Verification,0.00010991096496582031
pattern_20KB.bin,20480,ECC-P256,Signing,3.719329833984375e-05
pattern_20KB.bin,20480,ECC-P256,Verification,0.00011897087097167969
pattern_20KB.bin,20480,ECC-P256,Signing,3.886222839355469e-05
pattern_20KB.bin,20480,ECC-P256,Verification,0.00011181831359863281
pattern_20KB.bin,20480,ECC-P256,Signing,3.719329833984375e-05
pattern_20KB.bin,20480,ECC-P256,Verification,0.00010895729064941406
pattern_20KB.bin,20480,ECC-P256,Signing,3.600120544433594e-05
pattern_20KB.bin,20480,ECC-P256,Verification,0.00010895729064941406
pattern_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.002487659454345703
pattern_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.002463817596435547
pattern_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.002481698989868164
pattern_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.0024690628051757812
pattern_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.002507925033569336
pattern_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.0024640560150146484
pattern_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.002466917037963867
pattern_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.0024650096893310547
pattern_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.0024597644805908203
pattern_20KB.bin,20480,Diffie-Hellman,Key Exchange,0.0024750232696533203
pattern_2KB.bin,2048,RSA-2048,Encryption,0.00010585784912109375
pattern_2KB.bin,2048,RSA-2048,Decryption,0.0023469924926757812
pattern_2KB.bin,2048,RSA-2048,Encryption,7.677078247070312e-05
pattern_2KB.bin,2048,RSA-2048,Decryption,0.0009541511535644531
pattern_2KB.bin,2048,RSA-2048,Encryption,7.891654968261719e-05
pattern_2KB.bin,2048,RSA-2048,Decryption,0.0009660720825195312
pattern_2KB.bin,2048,RSA-2048,Encryption,7.390975952148438e-05
pattern_2KB.bin,2048,RSA-2048,Decryption,0.0009520053863525391
pattern_2KB.bin,2048,RSA-2048,Encryption,7.295608520507812e-05
pattern_2KB.bin,2048,RSA-2048,Decryption,0.0009491443634033203
pattern_2KB.bin,2048,RSA-2048,Encryption,7.390975952148438e-05
pattern_2KB.bin,2048,RSA-2048,Decryption,0.0009491443634033203
pattern_2KB.bin,2048,RSA-2048,Encryption,7.390975952148438e-05
pattern_2KB.bin,2048,RSA-2048,Decryption,0.0009510517120361328
pattern_2KB.bin,2048,RSA-2048,Encryption,7.414817810058594e-05
pattern_2KB.bin,2048,RSA-2048,Decryption,0.0009481906890869141
pattern_2KB.bin,2048,RSA-2048,Encryption,7.295608520507812e-05
pattern_2KB.bin,2048,RSA-2048,Decryption,0.0009510517120361328
pattern_2KB.bin,2048,RSA-2048,Encryption,7.295608520507812e-05
pattern_2KB.bin,2048,RSA-2048,Decryption,0.000949859619140625
pattern_2KB.bin,2048,ECC-P256,Signing,0.00010013580322265625
pattern_2KB.bin,2048,ECC-P256,Verification,0.0001289844512939453
pattern_2KB.bin,2048,ECC-P256,Signing,3.123283386230469e-05
pattern_2KB.bin,2048,ECC-P256,Verification,0.00010395050048828125
pattern_2KB.bin,2048,ECC-P256,Signing,2.9802322387695312e-05
pattern_2KB.bin,2048,ECC-P256,Verification,0.00010085105895996094
pattern_2KB.bin,2048,ECC-P256,Signing,3.0994415283203125e-05
pattern_2KB.bin,2048,ECC-P256,Verification,0.00010085105895996094
pattern_2KB.bin,2048,ECC-P256,Signing,2.9802322387695312e-05
pattern_2KB.bin,2048,ECC-P256,Verification,0.00010013580322265625
pattern_2KB.bin,2048,ECC-P256,Signing,2.8848648071289062e-05
pattern_2KB.bin,2048,ECC-P256,Verification,9.918212890625e-05
pattern_2KB.bin,2048,ECC-P256,Signing,2.8848648071289062e-05
pattern_2KB.bin,2048,ECC-P256,Verification,9.918212890625e-05
pattern_2KB.bin,2048,ECC-P256,Signing,2.8848648071289062e-05
pattern_2KB.bin,2048,ECC-P256,Verification,9.989738464355469e-05
pattern_2KB.bin,2048,ECC-P256,Signing,2.9802322387695312e-05
pattern_2KB.bin,2048,ECC-P256,Verification,9.870529174804688e-05
pattern_2KB.bin,2048,ECC-P256,Signing,2.9087066650390625e-05
pattern_2KB.bin,2048,ECC-P256,Verification,9.894371032714844e-05
pattern_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.0026001930236816406
pattern_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.002576112747192383
pattern_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.0025620460510253906
pattern_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.002642393112182617
pattern_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.0026950836181640625
pattern_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.0028252601623535156
pattern_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.002620220184326172
pattern_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.0028259754180908203
pattern_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.002680063247680664
pattern_2KB.bin,2048,Diffie-Hellman,Key Exchange,0.002641916275024414
pattern_50KB.bin,51200,RSA-2048,Encryption,0.00017380714416503906
pattern_50KB.bin,51200,RSA-2048,Decryption,0.0025420188903808594
pattern_50KB.bin,51200,RSA-2048,Encryption,9.274482727050781e-05
pattern_50KB.bin,51200,RSA-2048,Decryption,0.001026153564453125
pattern_50KB.bin,51200,RSA-2048,Encryption,8.916854858398438e-05
pattern_50KB.bin,51200,RSA-2048,Decryption,0.0010008811950683594
pattern_50KB.bin,51200,RSA-2048,Encryption,7.677078247070312e-05
pattern_50KB.bin,51200,RSA-2048,Decryption,0.0009489059448242188
pattern_50KB.bin,51200,RSA-2048,Encryption,7.414817810058594e-05
pattern_50KB.bin,51200,RSA-2048,Decryption,0.0009658336639404297
pattern_50KB.bin,51200,RSA-2048,Encryption,7.390975952148438e-05
pattern_50KB.bin,51200,RSA-2048,Decryption,0.001065969467163086
pattern_50KB.bin,51200,RSA-2048,Encryption,7.772445678710938e-05
pattern_50KB.bin,51200,RSA-2048,Decryption,0.0009601116180419922
pattern_50KB.bin,51200,RSA-2048,Encryption,8.106231689453125e-05
pattern_50KB.bin,51200,RSA-2048,Decryption,0.0010340213775634766
pattern_50KB.bin,51200,RSA-2048,Encryption,7.605552673339844e-05
